date,address
2011-01-08T00:00:00.000Z,1313
2011-01-09T00:00:00.000Z,1230
2011-01-10T00:00:00.000Z,1281
2011-01-11T00:00:00.000Z,1395
2011-01-12T00:00:00.000Z,1104
2011-01-13T00:00:00.000Z,1521
2011-01-14T00:00:00.000Z,1436
2011-01-15T00:00:00.000Z,1273
2011-01-16T00:00:00.000Z,1374
2011-01-17T00:00:00.000Z,1177
2011-01-18T00:00:00.000Z,1280
2011-01-19T00:00:00.000Z,1388
2011-01-20T00:00:00.000Z,1280
2011-01-21T00:00:00.000Z,1807
2011-01-22T00:00:00.000Z,2035
2011-01-23T00:00:00.000Z,1770
2011-01-24T00:00:00.000Z,1878
2011-01-25T00:00:00.000Z,1296
2011-01-26T00:00:00.000Z,1419
2011-01-27T00:00:00.000Z,1502
2011-01-28T00:00:00.000Z,1550
2011-01-29T00:00:00.000Z,1928
2011-01-30T00:00:00.000Z,3057
2011-01-31T00:00:00.000Z,2075
2011-02-01T00:00:00.000Z,1766
2011-02-02T00:00:00.000Z,1339
2011-02-03T00:00:00.000Z,1113
2011-02-04T00:00:00.000Z,1332
2011-02-05T00:00:00.000Z,1353
2011-02-06T00:00:00.000Z,1232
2011-02-07T00:00:00.000Z,1209
2011-02-08T00:00:00.000Z,1262
2011-02-09T00:00:00.000Z,1916
2011-02-10T00:00:00.000Z,3381
2011-02-11T00:00:00.000Z,4145
2011-02-12T00:00:00.000Z,3133
2011-02-13T00:00:00.000Z,3082
2011-02-14T00:00:00.000Z,3940
2011-02-15T00:00:00.000Z,3215
2011-02-16T00:00:00.000Z,2775
2011-02-17T00:00:00.000Z,3301
2011-02-18T00:00:00.000Z,3436
2011-02-19T00:00:00.000Z,2737
2011-02-20T00:00:00.000Z,3011
2011-02-21T00:00:00.000Z,3124
2011-02-22T00:00:00.000Z,3604
2011-02-23T00:00:00.000Z,3601
2011-02-24T00:00:00.000Z,3505
2011-02-25T00:00:00.000Z,3234
2011-02-26T00:00:00.000Z,3363
2011-02-27T00:00:00.000Z,3448
2011-02-28T00:00:00.000Z,2896
2011-03-01T00:00:00.000Z,5066
2011-03-02T00:00:00.000Z,3576
2011-03-03T00:00:00.000Z,4737
2011-03-04T00:00:00.000Z,3105
2011-03-05T00:00:00.000Z,3424
2011-03-06T00:00:00.000Z,3139
2011-03-07T00:00:00.000Z,3254
2011-03-08T00:00:00.000Z,3698
2011-03-09T00:00:00.000Z,3237
2011-03-10T00:00:00.000Z,2802
2011-03-11T00:00:00.000Z,2922
2011-03-12T00:00:00.000Z,3098
2011-03-13T00:00:00.000Z,2776
2011-03-14T00:00:00.000Z,2788
2011-03-15T00:00:00.000Z,3187
2011-03-16T00:00:00.000Z,3034
2011-03-17T00:00:00.000Z,3090
2011-03-18T00:00:00.000Z,2974
2011-03-19T00:00:00.000Z,3061
2011-03-20T00:00:00.000Z,4319
2011-03-21T00:00:00.000Z,4514
2011-03-22T00:00:00.000Z,3743
2011-03-23T00:00:00.000Z,6710
2011-03-24T00:00:00.000Z,4254
2011-03-25T00:00:00.000Z,4019
2011-03-26T00:00:00.000Z,4709
2011-03-27T00:00:00.000Z,4643
2011-03-28T00:00:00.000Z,5190
2011-03-29T00:00:00.000Z,4511
2011-03-30T00:00:00.000Z,3525
2011-03-31T00:00:00.000Z,3999
2011-04-01T00:00:00.000Z,3137
2011-04-02T00:00:00.000Z,3148
2011-04-03T00:00:00.000Z,3474
2011-04-04T00:00:00.000Z,4476
2011-04-05T00:00:00.000Z,4158
2011-04-06T00:00:00.000Z,3733
2011-04-07T00:00:00.000Z,3289
2011-04-08T00:00:00.000Z,3505
2011-04-09T00:00:00.000Z,3482
2011-04-10T00:00:00.000Z,3369
2011-04-11T00:00:00.000Z,3912
2011-04-12T00:00:00.000Z,4188
2011-04-13T00:00:00.000Z,4520
2011-04-14T00:00:00.000Z,5823
2011-04-15T00:00:00.000Z,4024
2011-04-16T00:00:00.000Z,5234
2011-04-17T00:00:00.000Z,4200
2011-04-18T00:00:00.000Z,5409
2011-04-19T00:00:00.000Z,6221
2011-04-20T00:00:00.000Z,5252
2011-04-21T00:00:00.000Z,3915
2011-04-22T00:00:00.000Z,4107
2011-04-23T00:00:00.000Z,4801
2011-04-24T00:00:00.000Z,4530
2011-04-25T00:00:00.000Z,4940
2011-04-26T00:00:00.000Z,6011
2011-04-27T00:00:00.000Z,7342
2011-04-28T00:00:00.000Z,6056
2011-04-29T00:00:00.000Z,6586
2011-04-30T00:00:00.000Z,8009
2011-05-01T00:00:00.000Z,7343
2011-05-02T00:00:00.000Z,5814
2011-05-03T00:00:00.000Z,5887
2011-05-04T00:00:00.000Z,6210
2011-05-05T00:00:00.000Z,6921
2011-05-06T00:00:00.000Z,6659
2011-05-07T00:00:00.000Z,7090
2011-05-08T00:00:00.000Z,6135
2011-05-09T00:00:00.000Z,7306
2011-05-10T00:00:00.000Z,6931
2011-05-11T00:00:00.000Z,6863
2011-05-12T00:00:00.000Z,7017
2011-05-13T00:00:00.000Z,9229
2011-05-14T00:00:00.000Z,8737
2011-05-15T00:00:00.000Z,8078
2011-05-16T00:00:00.000Z,11506
2011-05-17T00:00:00.000Z,10261
2011-05-18T00:00:00.000Z,12695
2011-05-19T00:00:00.000Z,11771
2011-05-20T00:00:00.000Z,11381
2011-05-21T00:00:00.000Z,10577
2011-05-22T00:00:00.000Z,10533
2011-05-23T00:00:00.000Z,11949
2011-05-24T00:00:00.000Z,12952
2011-05-25T00:00:00.000Z,14348
2011-05-26T00:00:00.000Z,14242
2011-05-27T00:00:00.000Z,10599
2011-05-28T00:00:00.000Z,11415
2011-05-29T00:00:00.000Z,11036
2011-05-30T00:00:00.000Z,12428
2011-05-31T00:00:00.000Z,13850
2011-06-01T00:00:00.000Z,13657
2011-06-02T00:00:00.000Z,15288
2011-06-03T00:00:00.000Z,17582
2011-06-04T00:00:00.000Z,19181
2011-06-05T00:00:00.000Z,17585
2011-06-06T00:00:00.000Z,20676
2011-06-07T00:00:00.000Z,18723
2011-06-08T00:00:00.000Z,27013
2011-06-09T00:00:00.000Z,26012
2011-06-10T00:00:00.000Z,23862
2011-06-11T00:00:00.000Z,23329
2011-06-12T00:00:00.000Z,26680
2011-06-13T00:00:00.000Z,25460
2011-06-14T00:00:00.000Z,29187
2011-06-15T00:00:00.000Z,27126
2011-06-16T00:00:00.000Z,28463
2011-06-17T00:00:00.000Z,25713
2011-06-18T00:00:00.000Z,25771
2011-06-19T00:00:00.000Z,27371
2011-06-20T00:00:00.000Z,25591
2011-06-21T00:00:00.000Z,24486
2011-06-22T00:00:00.000Z,26303
2011-06-23T00:00:00.000Z,23864
2011-06-24T00:00:00.000Z,25067
2011-06-25T00:00:00.000Z,22254
2011-06-26T00:00:00.000Z,23338
2011-06-27T00:00:00.000Z,28631
2011-06-28T00:00:00.000Z,25983
2011-06-29T00:00:00.000Z,24028
2011-06-30T00:00:00.000Z,23070
2011-07-01T00:00:00.000Z,30042
2011-07-02T00:00:00.000Z,32112
2011-07-03T00:00:00.000Z,22129
2011-07-04T00:00:00.000Z,23440
2011-07-05T00:00:00.000Z,23168
2011-07-06T00:00:00.000Z,26752
2011-07-07T00:00:00.000Z,22771
2011-07-08T00:00:00.000Z,24399
2011-07-09T00:00:00.000Z,22511
2011-07-10T00:00:00.000Z,28441
2011-07-11T00:00:00.000Z,25505
2011-07-12T00:00:00.000Z,22750
2011-07-13T00:00:00.000Z,26808
2011-07-14T00:00:00.000Z,28682
2011-07-15T00:00:00.000Z,24115
2011-07-16T00:00:00.000Z,23674
2011-07-17T00:00:00.000Z,24274
2011-07-18T00:00:00.000Z,27601
2011-07-19T00:00:00.000Z,24782
2011-07-20T00:00:00.000Z,25539
2011-07-21T00:00:00.000Z,25137
2011-07-22T00:00:00.000Z,24163
2011-07-23T00:00:00.000Z,21647
2011-07-24T00:00:00.000Z,22920
2011-07-25T00:00:00.000Z,26711
2011-07-26T00:00:00.000Z,23543
2011-07-27T00:00:00.000Z,23165
2011-07-28T00:00:00.000Z,25053
2011-07-29T00:00:00.000Z,21756
2011-07-30T00:00:00.000Z,19386
2011-07-31T00:00:00.000Z,23766
2011-08-01T00:00:00.000Z,23275
2011-08-02T00:00:00.000Z,21237
2011-08-03T00:00:00.000Z,17988
2011-08-04T00:00:00.000Z,18586
2011-08-05T00:00:00.000Z,21120
2011-08-06T00:00:00.000Z,19901
2011-08-07T00:00:00.000Z,19634
2011-08-08T00:00:00.000Z,24295
2011-08-09T00:00:00.000Z,23270
2011-08-10T00:00:00.000Z,19300
2011-08-11T00:00:00.000Z,17814
2011-08-12T00:00:00.000Z,16683
2011-08-13T00:00:00.000Z,18815
2011-08-14T00:00:00.000Z,21128
2011-08-15T00:00:00.000Z,18781
2011-08-16T00:00:00.000Z,20593
2011-08-17T00:00:00.000Z,19988
2011-08-18T00:00:00.000Z,20313
2011-08-19T00:00:00.000Z,21840
2011-08-20T00:00:00.000Z,20800
2011-08-21T00:00:00.000Z,22366
2011-08-22T00:00:00.000Z,25025
2011-08-23T00:00:00.000Z,22345
2011-08-24T00:00:00.000Z,21797
2011-08-25T00:00:00.000Z,22862
2011-08-26T00:00:00.000Z,21300
2011-08-27T00:00:00.000Z,20640
2011-08-28T00:00:00.000Z,18215
2011-08-29T00:00:00.000Z,18696
2011-08-30T00:00:00.000Z,17313
2011-08-31T00:00:00.000Z,16787
2011-09-01T00:00:00.000Z,16492
2011-09-02T00:00:00.000Z,15858
2011-09-03T00:00:00.000Z,14200
2011-09-04T00:00:00.000Z,17225
2011-09-05T00:00:00.000Z,17841
2011-09-06T00:00:00.000Z,18377
2011-09-07T00:00:00.000Z,16392
2011-09-08T00:00:00.000Z,15365
2011-09-09T00:00:00.000Z,18315
2011-09-10T00:00:00.000Z,15532
2011-09-11T00:00:00.000Z,15078
2011-09-12T00:00:00.000Z,16221
2011-09-13T00:00:00.000Z,14664
2011-09-14T00:00:00.000Z,14442
2011-09-15T00:00:00.000Z,15192
2011-09-16T00:00:00.000Z,14298
2011-09-17T00:00:00.000Z,12877
2011-09-18T00:00:00.000Z,14074
2011-09-19T00:00:00.000Z,15826
2011-09-20T00:00:00.000Z,21668
2011-09-21T00:00:00.000Z,17693
2011-09-22T00:00:00.000Z,17256
2011-09-23T00:00:00.000Z,19799
2011-09-24T00:00:00.000Z,19129
2011-09-25T00:00:00.000Z,18971
2011-09-26T00:00:00.000Z,17509
2011-09-27T00:00:00.000Z,18409
2011-09-28T00:00:00.000Z,13462
2011-09-29T00:00:00.000Z,12613
2011-09-30T00:00:00.000Z,13192
2011-10-01T00:00:00.000Z,12750
2011-10-02T00:00:00.000Z,11622
2011-10-03T00:00:00.000Z,13518
2011-10-04T00:00:00.000Z,13528
2011-10-05T00:00:00.000Z,13340
2011-10-06T00:00:00.000Z,14160
2011-10-07T00:00:00.000Z,13446
2011-10-08T00:00:00.000Z,12285
2011-10-09T00:00:00.000Z,12084
2011-10-10T00:00:00.000Z,13105
2011-10-11T00:00:00.000Z,13491
2011-10-12T00:00:00.000Z,13370
2011-10-13T00:00:00.000Z,11321
2011-10-14T00:00:00.000Z,14215
2011-10-15T00:00:00.000Z,12864
2011-10-16T00:00:00.000Z,11655
2011-10-17T00:00:00.000Z,13858
2011-10-18T00:00:00.000Z,12114
2011-10-19T00:00:00.000Z,12258
2011-10-20T00:00:00.000Z,11009
2011-10-21T00:00:00.000Z,11939
2011-10-22T00:00:00.000Z,12011
2011-10-23T00:00:00.000Z,13109
2011-10-24T00:00:00.000Z,13614
2011-10-25T00:00:00.000Z,12802
2011-10-26T00:00:00.000Z,12213
2011-10-27T00:00:00.000Z,11281
2011-10-28T00:00:00.000Z,12512
2011-10-29T00:00:00.000Z,12691
2011-10-30T00:00:00.000Z,11261
2011-10-31T00:00:00.000Z,11738
2011-11-01T00:00:00.000Z,12519
2011-11-02T00:00:00.000Z,12907
2011-11-03T00:00:00.000Z,12854
2011-11-04T00:00:00.000Z,15519
2011-11-05T00:00:00.000Z,13188
2011-11-06T00:00:00.000Z,11308
2011-11-07T00:00:00.000Z,12461
2011-11-08T00:00:00.000Z,13456
2011-11-09T00:00:00.000Z,14080
2011-11-10T00:00:00.000Z,14197
2011-11-11T00:00:00.000Z,11948
2011-11-12T00:00:00.000Z,12027
2011-11-13T00:00:00.000Z,12350
2011-11-14T00:00:00.000Z,13472
2011-11-15T00:00:00.000Z,13899
2011-11-16T00:00:00.000Z,12950
2011-11-17T00:00:00.000Z,12018
2011-11-18T00:00:00.000Z,12204
2011-11-19T00:00:00.000Z,9917
2011-11-20T00:00:00.000Z,11162
2011-11-21T00:00:00.000Z,9946
2011-11-22T00:00:00.000Z,11185
2011-11-23T00:00:00.000Z,11256
2011-11-24T00:00:00.000Z,10697
2011-11-25T00:00:00.000Z,11529
2011-11-26T00:00:00.000Z,10057
2011-11-27T00:00:00.000Z,10582
2011-11-28T00:00:00.000Z,12432
2011-11-29T00:00:00.000Z,14242
2011-11-30T00:00:00.000Z,15160
2011-12-01T00:00:00.000Z,13785
2011-12-02T00:00:00.000Z,13127
2011-12-03T00:00:00.000Z,12591
2011-12-04T00:00:00.000Z,11699
2011-12-05T00:00:00.000Z,12805
2011-12-06T00:00:00.000Z,15021
2011-12-07T00:00:00.000Z,12748
2011-12-08T00:00:00.000Z,13898
2011-12-09T00:00:00.000Z,11494
2011-12-10T00:00:00.000Z,11681
2011-12-11T00:00:00.000Z,11898
2011-12-12T00:00:00.000Z,11074
2011-12-13T00:00:00.000Z,11720
2011-12-14T00:00:00.000Z,11711
2011-12-15T00:00:00.000Z,9857
2011-12-16T00:00:00.000Z,10368
2011-12-17T00:00:00.000Z,9989
2011-12-18T00:00:00.000Z,9675
2011-12-19T00:00:00.000Z,12496
2011-12-20T00:00:00.000Z,13468
2011-12-21T00:00:00.000Z,11594
2011-12-22T00:00:00.000Z,11744
2011-12-23T00:00:00.000Z,11925
2011-12-24T00:00:00.000Z,9947
2011-12-25T00:00:00.000Z,11585
2011-12-26T00:00:00.000Z,11954
2011-12-27T00:00:00.000Z,11532
2011-12-28T00:00:00.000Z,10541
2011-12-29T00:00:00.000Z,11039
2011-12-30T00:00:00.000Z,10248
2011-12-31T00:00:00.000Z,10565
2012-01-01T00:00:00.000Z,11236
2012-01-02T00:00:00.000Z,11711
2012-01-03T00:00:00.000Z,12892
2012-01-04T00:00:00.000Z,12313
2012-01-05T00:00:00.000Z,15079
2012-01-06T00:00:00.000Z,14660
2012-01-07T00:00:00.000Z,13075
2012-01-08T00:00:00.000Z,14463
2012-01-09T00:00:00.000Z,14603
2012-01-10T00:00:00.000Z,15899
2012-01-11T00:00:00.000Z,16746
2012-01-12T00:00:00.000Z,13727
2012-01-13T00:00:00.000Z,14203
2012-01-14T00:00:00.000Z,14435
2012-01-15T00:00:00.000Z,13447
2012-01-16T00:00:00.000Z,14565
2012-01-17T00:00:00.000Z,13984
2012-01-18T00:00:00.000Z,14506
2012-01-19T00:00:00.000Z,14812
2012-01-20T00:00:00.000Z,13929
2012-01-21T00:00:00.000Z,13321
2012-01-22T00:00:00.000Z,11148
2012-01-23T00:00:00.000Z,12942
2012-01-24T00:00:00.000Z,14677
2012-01-25T00:00:00.000Z,16255
2012-01-26T00:00:00.000Z,14203
2012-01-27T00:00:00.000Z,14243
2012-01-28T00:00:00.000Z,12770
2012-01-29T00:00:00.000Z,14033
2012-01-30T00:00:00.000Z,13338
2012-01-31T00:00:00.000Z,15130
2012-02-01T00:00:00.000Z,14596
2012-02-02T00:00:00.000Z,15803
2012-02-03T00:00:00.000Z,16263
2012-02-04T00:00:00.000Z,16089
2012-02-05T00:00:00.000Z,14452
2012-02-06T00:00:00.000Z,13608
2012-02-07T00:00:00.000Z,14491
2012-02-08T00:00:00.000Z,14373
2012-02-09T00:00:00.000Z,14794
2012-02-10T00:00:00.000Z,16196
2012-02-11T00:00:00.000Z,14800
2012-02-12T00:00:00.000Z,13872
2012-02-13T00:00:00.000Z,15826
2012-02-14T00:00:00.000Z,18018
2012-02-15T00:00:00.000Z,17470
2012-02-16T00:00:00.000Z,18226
2012-02-17T00:00:00.000Z,13874
2012-02-18T00:00:00.000Z,14111
2012-02-19T00:00:00.000Z,12827
2012-02-20T00:00:00.000Z,13906
2012-02-21T00:00:00.000Z,14399
2012-02-22T00:00:00.000Z,15893
2012-02-23T00:00:00.000Z,17201
2012-02-24T00:00:00.000Z,16082
2012-02-25T00:00:00.000Z,14764
2012-02-26T00:00:00.000Z,12910
2012-02-27T00:00:00.000Z,14540
2012-02-28T00:00:00.000Z,15968
2012-02-29T00:00:00.000Z,15106
2012-03-01T00:00:00.000Z,15662
2012-03-02T00:00:00.000Z,17302
2012-03-03T00:00:00.000Z,12287
2012-03-04T00:00:00.000Z,14537
2012-03-05T00:00:00.000Z,15736
2012-03-06T00:00:00.000Z,14854
2012-03-07T00:00:00.000Z,14827
2012-03-08T00:00:00.000Z,15214
2012-03-09T00:00:00.000Z,15420
2012-03-10T00:00:00.000Z,12403
2012-03-11T00:00:00.000Z,12263
2012-03-12T00:00:00.000Z,13847
2012-03-13T00:00:00.000Z,16452
2012-03-14T00:00:00.000Z,15718
2012-03-15T00:00:00.000Z,14761
2012-03-16T00:00:00.000Z,15840
2012-03-17T00:00:00.000Z,15645
2012-03-18T00:00:00.000Z,13455
2012-03-19T00:00:00.000Z,15163
2012-03-20T00:00:00.000Z,15555
2012-03-21T00:00:00.000Z,15792
2012-03-22T00:00:00.000Z,15244
2012-03-23T00:00:00.000Z,13836
2012-03-24T00:00:00.000Z,13343
2012-03-25T00:00:00.000Z,14015
2012-03-26T00:00:00.000Z,15458
2012-03-27T00:00:00.000Z,15078
2012-03-28T00:00:00.000Z,15790
2012-03-29T00:00:00.000Z,16585
2012-03-30T00:00:00.000Z,14570
2012-03-31T00:00:00.000Z,13580
2012-04-01T00:00:00.000Z,12288
2012-04-02T00:00:00.000Z,14556
2012-04-03T00:00:00.000Z,18349
2012-04-04T00:00:00.000Z,16248
2012-04-05T00:00:00.000Z,16035
2012-04-06T00:00:00.000Z,15983
2012-04-07T00:00:00.000Z,13881
2012-04-08T00:00:00.000Z,13461
2012-04-09T00:00:00.000Z,14797
2012-04-10T00:00:00.000Z,16985
2012-04-11T00:00:00.000Z,18073
2012-04-12T00:00:00.000Z,18354
2012-04-13T00:00:00.000Z,15342
2012-04-14T00:00:00.000Z,16870
2012-04-15T00:00:00.000Z,15883
2012-04-16T00:00:00.000Z,18672
2012-04-17T00:00:00.000Z,18162
2012-04-18T00:00:00.000Z,18938
2012-04-19T00:00:00.000Z,17241
2012-04-20T00:00:00.000Z,18902
2012-04-21T00:00:00.000Z,15816
2012-04-22T00:00:00.000Z,14332
2012-04-23T00:00:00.000Z,16362
2012-04-24T00:00:00.000Z,16927
2012-04-25T00:00:00.000Z,17046
2012-04-26T00:00:00.000Z,18746
2012-04-27T00:00:00.000Z,16674
2012-04-28T00:00:00.000Z,15491
2012-04-29T00:00:00.000Z,15511
2012-04-30T00:00:00.000Z,18669
2012-05-01T00:00:00.000Z,19553
2012-05-02T00:00:00.000Z,19738
2012-05-03T00:00:00.000Z,21379
2012-05-04T00:00:00.000Z,22183
2012-05-05T00:00:00.000Z,19600
2012-05-06T00:00:00.000Z,21709
2012-05-07T00:00:00.000Z,25239
2012-05-08T00:00:00.000Z,23319
2012-05-09T00:00:00.000Z,24482
2012-05-10T00:00:00.000Z,19967
2012-05-11T00:00:00.000Z,25620
2012-05-12T00:00:00.000Z,22340
2012-05-13T00:00:00.000Z,20210
2012-05-14T00:00:00.000Z,31938
2012-05-15T00:00:00.000Z,26769
2012-05-16T00:00:00.000Z,25164
2012-05-17T00:00:00.000Z,22177
2012-05-18T00:00:00.000Z,25801
2012-05-19T00:00:00.000Z,31204
2012-05-20T00:00:00.000Z,29156
2012-05-21T00:00:00.000Z,30003
2012-05-22T00:00:00.000Z,27099
2012-05-23T00:00:00.000Z,29288
2012-05-24T00:00:00.000Z,27722
2012-05-25T00:00:00.000Z,29679
2012-05-26T00:00:00.000Z,25202
2012-05-27T00:00:00.000Z,25971
2012-05-28T00:00:00.000Z,29204
2012-05-29T00:00:00.000Z,33852
2012-05-30T00:00:00.000Z,28271
2012-05-31T00:00:00.000Z,27990
2012-06-01T00:00:00.000Z,28641
2012-06-02T00:00:00.000Z,20147
2012-06-03T00:00:00.000Z,29986
2012-06-04T00:00:00.000Z,41216
2012-06-05T00:00:00.000Z,40631
2012-06-06T00:00:00.000Z,23805
2012-06-07T00:00:00.000Z,35103
2012-06-08T00:00:00.000Z,27853
2012-06-09T00:00:00.000Z,31138
2012-06-10T00:00:00.000Z,33715
2012-06-11T00:00:00.000Z,32322
2012-06-12T00:00:00.000Z,23425
2012-06-13T00:00:00.000Z,46660
2012-06-14T00:00:00.000Z,49306
2012-06-15T00:00:00.000Z,48786
2012-06-16T00:00:00.000Z,39068
2012-06-17T00:00:00.000Z,38983
2012-06-18T00:00:00.000Z,37231
2012-06-19T00:00:00.000Z,35166
2012-06-20T00:00:00.000Z,31965
2012-06-21T00:00:00.000Z,29385
2012-06-22T00:00:00.000Z,28871
2012-06-23T00:00:00.000Z,29940
2012-06-24T00:00:00.000Z,28314
2012-06-25T00:00:00.000Z,33620
2012-06-26T00:00:00.000Z,35760
2012-06-27T00:00:00.000Z,38613
2012-06-28T00:00:00.000Z,32431
2012-06-29T00:00:00.000Z,32734
2012-06-30T00:00:00.000Z,31554
2012-07-01T00:00:00.000Z,31423
2012-07-02T00:00:00.000Z,36208
2012-07-03T00:00:00.000Z,34450
2012-07-04T00:00:00.000Z,31299
2012-07-05T00:00:00.000Z,27629
2012-07-06T00:00:00.000Z,29007
2012-07-07T00:00:00.000Z,30586
2012-07-08T00:00:00.000Z,27566
2012-07-09T00:00:00.000Z,31855
2012-07-10T00:00:00.000Z,36663
2012-07-11T00:00:00.000Z,34959
2012-07-12T00:00:00.000Z,33950
2012-07-13T00:00:00.000Z,31069
2012-07-14T00:00:00.000Z,29542
2012-07-15T00:00:00.000Z,30150
2012-07-16T00:00:00.000Z,36480
2012-07-17T00:00:00.000Z,39942
2012-07-18T00:00:00.000Z,33961
2012-07-19T00:00:00.000Z,35987
2012-07-20T00:00:00.000Z,35744
2012-07-21T00:00:00.000Z,35328
2012-07-22T00:00:00.000Z,38565
2012-07-23T00:00:00.000Z,41764
2012-07-24T00:00:00.000Z,38118
2012-07-25T00:00:00.000Z,31294
2012-07-26T00:00:00.000Z,30450
2012-07-27T00:00:00.000Z,31981
2012-07-28T00:00:00.000Z,38226
2012-07-29T00:00:00.000Z,35670
2012-07-30T00:00:00.000Z,35873
2012-07-31T00:00:00.000Z,58461
2012-08-01T00:00:00.000Z,40444
2012-08-02T00:00:00.000Z,41790
2012-08-03T00:00:00.000Z,36044
2012-08-04T00:00:00.000Z,35592
2012-08-05T00:00:00.000Z,37649
2012-08-06T00:00:00.000Z,42010
2012-08-07T00:00:00.000Z,38843
2012-08-08T00:00:00.000Z,51631
2012-08-09T00:00:00.000Z,40076
2012-08-10T00:00:00.000Z,38272
2012-08-11T00:00:00.000Z,38145
2012-08-12T00:00:00.000Z,38754
2012-08-13T00:00:00.000Z,48346
2012-08-14T00:00:00.000Z,42466
2012-08-15T00:00:00.000Z,50083
2012-08-16T00:00:00.000Z,61393
2012-08-17T00:00:00.000Z,56421
2012-08-18T00:00:00.000Z,51347
2012-08-19T00:00:00.000Z,57765
2012-08-20T00:00:00.000Z,47086
2012-08-21T00:00:00.000Z,54035
2012-08-22T00:00:00.000Z,49160
2012-08-23T00:00:00.000Z,43426
2012-08-24T00:00:00.000Z,44537
2012-08-25T00:00:00.000Z,36293
2012-08-26T00:00:00.000Z,34302
2012-08-27T00:00:00.000Z,38120
2012-08-28T00:00:00.000Z,39571
2012-08-29T00:00:00.000Z,39198
2012-08-30T00:00:00.000Z,33833
2012-08-31T00:00:00.000Z,48940
2012-09-01T00:00:00.000Z,44661
2012-09-02T00:00:00.000Z,34622
2012-09-03T00:00:00.000Z,32887
2012-09-04T00:00:00.000Z,45684
2012-09-05T00:00:00.000Z,41154
2012-09-06T00:00:00.000Z,46513
2012-09-07T00:00:00.000Z,43775
2012-09-08T00:00:00.000Z,33451
2012-09-09T00:00:00.000Z,39828
2012-09-10T00:00:00.000Z,36987
2012-09-11T00:00:00.000Z,44977
2012-09-12T00:00:00.000Z,33735
2012-09-13T00:00:00.000Z,34764
2012-09-14T00:00:00.000Z,37932
2012-09-15T00:00:00.000Z,29929
2012-09-16T00:00:00.000Z,31331
2012-09-17T00:00:00.000Z,32669
2012-09-18T00:00:00.000Z,38396
2012-09-19T00:00:00.000Z,42531
2012-09-20T00:00:00.000Z,46945
2012-09-21T00:00:00.000Z,38624
2012-09-22T00:00:00.000Z,27040
2012-09-23T00:00:00.000Z,28402
2012-09-24T00:00:00.000Z,33183
2012-09-25T00:00:00.000Z,42947
2012-09-26T00:00:00.000Z,48024
2012-09-27T00:00:00.000Z,41821
2012-09-28T00:00:00.000Z,49668
2012-09-29T00:00:00.000Z,38171
2012-09-30T00:00:00.000Z,34244
2012-10-01T00:00:00.000Z,37664
2012-10-02T00:00:00.000Z,52914
2012-10-03T00:00:00.000Z,49860
2012-10-04T00:00:00.000Z,50916
2012-10-05T00:00:00.000Z,44812
2012-10-06T00:00:00.000Z,38621
2012-10-07T00:00:00.000Z,43138
2012-10-08T00:00:00.000Z,47395
2012-10-09T00:00:00.000Z,51875
2012-10-10T00:00:00.000Z,47107
2012-10-11T00:00:00.000Z,40943
2012-10-12T00:00:00.000Z,44520
2012-10-13T00:00:00.000Z,39098
2012-10-14T00:00:00.000Z,38310
2012-10-15T00:00:00.000Z,46149
2012-10-16T00:00:00.000Z,42783
2012-10-17T00:00:00.000Z,44573
2012-10-18T00:00:00.000Z,50802
2012-10-19T00:00:00.000Z,44293
2012-10-20T00:00:00.000Z,43667
2012-10-21T00:00:00.000Z,38510
2012-10-22T00:00:00.000Z,41337
2012-10-23T00:00:00.000Z,41187
2012-10-24T00:00:00.000Z,41610
2012-10-25T00:00:00.000Z,39129
2012-10-26T00:00:00.000Z,37529
2012-10-27T00:00:00.000Z,29468
2012-10-28T00:00:00.000Z,27405
2012-10-29T00:00:00.000Z,35431
2012-10-30T00:00:00.000Z,33919
2012-10-31T00:00:00.000Z,32591
2012-11-01T00:00:00.000Z,31492
2012-11-02T00:00:00.000Z,32898
2012-11-03T00:00:00.000Z,32479
2012-11-04T00:00:00.000Z,30435
2012-11-05T00:00:00.000Z,37350
2012-11-06T00:00:00.000Z,40901
2012-11-07T00:00:00.000Z,43234
2012-11-08T00:00:00.000Z,37417
2012-11-09T00:00:00.000Z,36670
2012-11-10T00:00:00.000Z,34486
2012-11-11T00:00:00.000Z,29909
2012-11-12T00:00:00.000Z,31306
2012-11-13T00:00:00.000Z,32445
2012-11-14T00:00:00.000Z,37514
2012-11-15T00:00:00.000Z,46043
2012-11-16T00:00:00.000Z,48044
2012-11-17T00:00:00.000Z,52656
2012-11-18T00:00:00.000Z,42685
2012-11-19T00:00:00.000Z,41943
2012-11-20T00:00:00.000Z,43647
2012-11-21T00:00:00.000Z,43864
2012-11-22T00:00:00.000Z,41087
2012-11-23T00:00:00.000Z,34869
2012-11-24T00:00:00.000Z,36768
2012-11-25T00:00:00.000Z,35997
2012-11-26T00:00:00.000Z,41043
2012-11-27T00:00:00.000Z,38330
2012-11-28T00:00:00.000Z,43608
2012-11-29T00:00:00.000Z,41690
2012-11-30T00:00:00.000Z,36891
2012-12-01T00:00:00.000Z,34392
2012-12-02T00:00:00.000Z,27546
2012-12-03T00:00:00.000Z,29928
2012-12-04T00:00:00.000Z,42093
2012-12-05T00:00:00.000Z,44265
2012-12-06T00:00:00.000Z,40947
