,date,price,open,high,low,volume,change,value,address,mined
2807,2018-06-23,"6,167.30","6,055.20","6,259.00","6,032.80",142.90K,1.84%,25487339,483219.0,17111525.0
2808,2018-06-24,"6,154.60","6,167.90","6,248.30","5,785.30",240.60K,-0.21%,25520661,456881.0,17112112.5
2809,2018-06-25,"6,256.60","6,155.10","6,331.20","6,101.70",210.69K,1.66%,25548305,614024.0,17115625.0
2810,2018-06-26,"6,082.10","6,256.90","6,267.70","6,060.00",176.66K,-2.79%,25577537,612971.0,17117450.0
2811,2018-06-27,"6,154.90","6,081.10","6,187.30","6,025.40",133.42K,1.20%,25609013,589272.0,17117637.5
2812,2018-06-28,"5,883.50","6,154.90","6,178.40","5,854.00",156.05K,-4.41%,25634484,555073.0,17120925.0
2813,2018-06-29,"6,213.30","5,883.20","6,284.90","5,818.50",206.96K,5.61%,25700598,589840.0,17122812.5
2814,2018-06-30,"6,398.90","6,213.40","6,498.50","6,204.00",189.33K,2.99%,25745972,567354.0,17123175.0
2815,2018-07-01,"6,366.80","6,398.50","6,445.10","6,284.70",128.51K,-0.50%,25766282,483601.0,17126412.5
2816,2018-07-02,"6,619.50","6,349.10","6,680.00","6,275.00",179.92K,3.97%,25801666,638224.0,17128175.0
2817,2018-07-03,"6,513.50","6,618.60","6,676.60","6,513.50",150.19K,-1.60%,25848783,659182.0,17128700.0
2818,2018-07-04,"6,598.40","6,513.80","6,774.50","6,442.30",143.04K,1.30%,25881794,609463.0,17131300.0
2819,2018-07-05,"6,546.50","6,598.00","6,693.60","6,466.10",166.18K,-0.79%,25924685,545411.0,17133012.5
2820,2018-07-06,"6,617.70","6,546.50","6,638.20","6,458.30",132.69K,1.09%,26002911,647671.0,17134237.5
2821,2018-07-07,"6,765.50","6,617.70","6,805.90","6,531.10",114.57K,2.23%,26008451,473890.0,17136962.5
2822,2018-07-08,"6,714.80","6,765.40","6,784.00","6,694.30",267.60K,-0.75%,26040441,492247.0,17138937.5
2823,2018-07-09,"6,667.10","6,715.10","6,793.80","6,637.70",289.48K,-0.71%,26075111,626876.0,17139775.0
2824,2018-07-10,"6,307.20","6,668.40","6,686.80","6,291.50",315.27K,-5.40%,26109542,665924.0,17142500.0
2825,2018-07-11,"6,389.10","6,307.20","6,409.70","6,296.60",243.82K,1.30%,26155626,616206.0,17144187.5
2826,2018-07-12,"6,250.60","6,389.10","6,389.40","6,088.80",289.24K,-2.17%,26171813,944160.0,17145337.5
2827,2018-07-13,"6,230.20","6,250.80","6,333.80","6,144.50",233.22K,-0.33%,26205331,933530.0,17147737.5
2828,2018-07-14,"6,254.80","6,229.50","6,313.50","6,192.50",243.71K,0.40%,26233588,809614.0,17149400.0
2829,2018-07-15,"6,362.90","6,254.80","6,399.60","6,238.50",180.67K,1.73%,26258594,509919.0,17150875.0
2830,2018-07-16,"6,729.90","6,362.80","6,749.20","6,344.10",312.12K,5.77%,26305810,583682.0,17152562.5
2831,2018-07-17,"7,322.00","6,729.80","7,453.20","6,666.00",337.75K,8.80%,26317963,688516.0,17154550.0
2832,2018-07-18,"7,383.60","7,321.60","7,581.20","7,249.30",333.32K,0.84%,26357257,770646.0,17156437.5
2833,2018-07-19,"7,477.50","7,383.90","7,558.40","7,288.80",247.25K,1.27%,26381940,636735.0,17158862.5
2834,2018-07-20,"7,339.40","7,477.60","7,683.60","7,292.00",258.85K,-1.85%,26420736,651798.0,17160787.5
2835,2018-07-21,"7,408.70","7,339.30","7,460.80","7,223.50",160.77K,0.95%,26489365,505453.0,17161950.0
2836,2018-07-22,"7,412.30","7,409.00","7,575.30","7,343.70",204.16K,0.05%,26525530,458197.0,17164775.0
2837,2018-07-23,"7,723.00","7,412.40","7,809.60","7,379.20",272.15K,4.19%,26565485,711244.0,17166850.0
2838,2018-07-24,"8,407.00","7,723.10","8,479.80","7,701.90",345.32K,8.86%,26621015,718783.0,17167487.5
2839,2018-07-25,"8,173.70","8,404.90","8,484.60","8,062.10",269.23K,-2.78%,26671820,776373.0,17171050.0
2840,2018-07-26,"7,937.00","8,173.90","8,304.30","7,861.00",235.45K,-2.90%,26733709,639884.0,17173000.0
2841,2018-07-27,"8,187.40","7,936.90","8,273.80","7,808.30",243.22K,3.15%,26757275,717386.0,17175200.0
2842,2018-07-28,"8,234.10","8,186.80","8,234.10","8,077.40",147.14K,0.57%,26816007,564042.0,17177012.5
2843,2018-07-29,"8,215.60","8,231.50","8,275.40","8,113.30",155.24K,-0.22%,26842015,484415.0,17178562.5
2844,2018-07-30,"8,177.10","8,214.70","8,262.00","7,874.40",242.21K,-0.47%,26892507,636111.0,17180812.5
2845,2018-07-31,"7,729.40","8,176.40","8,176.50","7,649.80",266.94K,-5.48%,26942008,689933.0,17182650.0
2846,2018-08-01,"7,606.40","7,728.50","7,753.20","7,449.20",237.69K,-1.59%,27000921,705701.0,17184062.5
2847,2018-08-02,"7,535.60","7,606.40","7,701.40","7,470.60",216.34K,-0.93%,27040929,633985.0,17186437.5
2848,2018-08-03,"7,419.00","7,535.60","7,535.60","7,293.50",226.46K,-1.55%,27083505,688864.0,17188512.5
2849,2018-08-04,"7,014.30","7,418.90","7,484.20","6,949.70",222.57K,-5.46%,27143784,542806.0,17189575.0
2850,2018-08-05,"7,027.10","7,014.00","7,087.60","6,887.90",177.64K,0.18%,27222344,495708.0,17192712.5
2851,2018-08-06,"6,943.60","7,027.80","7,143.60","6,852.50",168.87K,-1.19%,27274485,654365.0,17194350.0
2852,2018-08-07,"6,724.90","6,943.60","7,149.70","6,689.90",232.48K,-3.15%,27315257,706475.0,17195087.5
2853,2018-08-08,"6,283.60","6,725.20","6,725.20","6,138.80",311.54K,-6.56%,27405577,649542.0,17198212.5
2854,2018-08-09,"6,538.80","6,283.70","6,620.20","6,197.00",237.66K,4.06%,27486847,629818.0,17200075.0
2855,2018-08-10,"6,152.30","6,539.50","6,570.20","6,043.40",298.82K,-5.91%,27531582,658349.0,17200612.5
2856,2018-08-11,"6,231.60","6,152.80","6,469.60","6,009.80",247.34K,1.29%,27566714,525905.0,17204400.0
2857,2018-08-12,"6,313.00","6,232.10","6,453.00","6,169.80",216.33K,1.31%,27628301,477808.0,17206137.5
2858,2018-08-13,"6,255.30","6,313.00","6,524.10","6,159.60",234.09K,-0.91%,27652104,611686.0,17208212.5
2859,2018-08-14,"6,190.20","6,255.30","6,255.30","5,898.30",3.66M,-1.04%,27689208,656986.0,17209912.5
2860,2018-08-15,"6,256.90","6,190.20","6,592.80","6,177.90",3.74M,1.08%,27715790,680291.0,17211662.5
2861,2018-08-16,"6,306.70","6,256.90","6,470.90","6,249.80",3.50M,0.80%,27745909,620626.0,17213900.0
2862,2018-08-17,"6,581.70","6,306.70","6,581.70","6,291.80",3.20M,4.36%,27780989,652800.0,17215800.0
2863,2018-08-18,"6,379.10","6,581.80","6,626.40","6,295.50",3.15M,-3.08%,27802018,502003.0,17217162.5
2864,2018-08-19,"6,481.50","6,379.10","6,534.80","6,316.00",2.71M,1.61%,27836591,514081.0,17219612.5
2865,2018-08-20,"6,268.10","6,474.20","6,516.40","6,255.90",3.10M,-3.29%,27854758,623584.0,17221487.5
2866,2018-08-21,"6,482.20","6,268.10","6,484.10","6,257.40",1.46M,3.41%,27870705,589558.0,17222712.5
2867,2018-08-22,"6,359.60","6,482.20","6,840.80","6,304.80",3.63M,-1.89%,27899774,637962.0,17225337.5
2868,2018-08-23,"6,521.20","6,359.90","6,550.20","6,359.20",2.76M,2.54%,27910696,569143.0,17227200.0
2869,2018-08-24,"6,680.40","6,521.20","6,721.20","6,472.80",3.70M,2.44%,27942213,632119.0,17228250.0
2870,2018-08-25,"6,734.80","6,680.60","6,783.40","6,655.30",3.59M,0.81%,27953017,548589.0,17230712.5
2871,2018-08-26,"6,712.70","6,734.90","6,892.70","6,573.10",3.37M,-0.33%,27986176,502401.0,17232875.0
2872,2018-08-27,"6,897.60","6,712.70","6,902.90","6,650.40",3.26M,2.75%,28003510,664754.0,17233787.5
2873,2018-08-28,"7,074.60","6,897.60","7,129.70","6,861.20",3.79M,2.57%,28016592,663712.0,17237100.0
2874,2018-08-29,"7,029.10","7,074.60","7,121.40","6,926.70",4.11M,-0.64%,28060207,669393.0,17238837.5
2875,2018-08-30,"6,993.70","7,029.20","7,050.20","6,798.00",3.74M,-0.50%,28079069,621109.0,17239300.0
2876,2018-08-31,"7,033.80","6,993.70","7,080.20","6,698.00",4.21M,0.57%,28112529,650921.0,17242700.0
2877,2018-09-01,"7,189.60","7,032.40","7,264.30","7,020.40",3.52M,2.21%,28134322,564618.0,17244587.5
2878,2018-09-02,"7,293.90","7,189.60","7,334.80","7,117.30",3.90M,1.45%,28146023,495862.0,17244800.0
2879,2018-09-03,"7,264.20","7,289.80","7,330.70","7,182.80",3.87M,-0.41%,28191701,613203.0,17248187.5
2880,2018-09-04,"7,377.50","7,264.20","7,409.90","7,234.50",3.92M,1.56%,28204944,629613.0,17249762.5
2881,2018-09-05,"6,706.80","7,377.50","7,407.50","6,691.80",4.55M,-9.09%,28242292,663893.0,17250300.0
2882,2018-09-06,"6,514.00","6,706.80","6,732.90","6,337.80",4.02M,-2.87%,28263169,666432.0,17253287.5
2883,2018-09-07,"6,390.90","6,514.10","6,540.60","6,316.20",3.30M,-1.89%,28272498,689969.0,17255187.5
2884,2018-09-08,"6,184.30","6,390.90","6,484.30","6,132.30",3.46M,-3.23%,28311881,546132.0,17255812.5
2885,2018-09-09,"6,238.50","6,184.30","6,432.60","6,148.80",2.84M,0.88%,28323685,506822.0,17259100.0
2886,2018-09-10,"6,321.00","6,238.50","6,358.50","6,237.30",3.11M,1.32%,28362032,614032.0,17260787.5
2887,2018-09-11,"6,293.90","6,320.70","6,391.80","6,189.60",3.30M,-0.43%,28380995,651085.0,17261337.5
2888,2018-09-12,"6,338.00","6,293.90","6,353.50","6,204.50",3.04M,0.70%,28417954,599341.0,17264650.0
2889,2018-09-13,"6,482.90","6,338.00","6,867.30","6,337.80",3.53M,2.29%,28433724,607968.0,17266500.0
2890,2018-09-14,"6,483.70","6,482.90","6,579.40","6,412.10",3.20M,0.01%,28445015,620756.0,17266862.5
2891,2018-09-15,"6,519.00","6,482.60","6,562.90","6,470.30",3.16M,0.54%,28483576,558326.0,17269900.0
2892,2018-09-16,"6,500.20","6,519.00","6,520.80","6,406.20",3.34M,-0.29%,28493640,470014.0,17271637.5
2893,2018-09-17,"6,251.90","6,500.20","6,533.50","6,215.90",3.26M,-3.82%,28533932,631051.0,17272375.0
2894,2018-09-18,"6,342.00","6,251.90","6,388.80","6,228.80",2.82M,1.44%,28558403,638226.0,17275100.0
2895,2018-09-19,"6,390.40","6,342.00","6,478.70","6,144.50",3.54M,0.76%,28578862,631534.0,17277050.0
2896,2018-09-20,"6,489.20","6,390.40","6,537.50","6,346.40",5.18M,1.55%,28621807,628575.0,17277925.0
2897,2018-09-21,"6,766.70","6,490.90","6,780.50","6,489.80",7.73M,4.28%,28645157,715374.0,17280775.0
2898,2018-09-22,"6,729.60","6,766.70","6,833.30","6,635.50",7.31M,-0.55%,28682122,562396.0,17282712.5
2899,2018-09-23,"6,704.10","6,729.60","6,789.40","6,666.40",7.34M,-0.38%,28695262,507611.0,17283450.0
2900,2018-09-24,"6,584.10","6,713.30","6,728.10","6,559.10",7.57M,-1.79%,28705663,614666.0,17286437.5
2901,2018-09-25,"6,445.10","6,590.60","6,590.60","5,977.00",7.34M,-2.11%,28744506,648239.0,17288550.0
2902,2018-09-26,"6,468.10","6,443.00","6,551.90","6,384.10",8.64M,0.36%,28769069,628106.0,17288987.5
2903,2018-09-27,"6,689.20","6,463.70","6,738.30","6,428.80",9.34M,3.42%,28815399,633984.0,17292075.0
2904,2018-09-28,"6,636.00","6,685.70","6,809.20","6,538.60",9.57M,-0.79%,28830132,673169.0,17294000.0
2905,2018-09-29,"6,603.90","6,633.90","6,648.40","6,464.40",9.42M,-0.48%,28869795,552193.0,17294525.0
2906,2018-09-30,"6,635.20","6,603.90","6,673.90","6,533.50",9.34M,0.47%,28882247,532057.0,17297937.5
2907,2018-10-01,"6,608.20","6,635.20","6,674.70","6,072.70",9.19M,-0.41%,28904902,672466.0,17299912.5
2908,2018-10-02,"6,549.90","6,608.20","6,645.70","6,034.90",9.34M,-0.88%,28942535,678534.0,17300037.5
2909,2018-10-03,"6,507.80","6,549.90","6,563.50","6,429.60",9.21M,-0.64%,28958471,693998.0,17303437.5
2910,2018-10-04,"6,584.20","6,509.20","6,653.00","6,487.80",9.31M,1.17%,28992821,642385.0,17305312.5
2911,2018-10-05,"6,639.10","6,584.20","6,682.30","6,537.60",9.34M,0.83%,29016894,688104.0,17305562.5
2912,2018-10-06,"6,596.30","6,639.10","6,661.50","6,550.40",9.18M,-0.65%,29035110,588469.0,17308500.0
2913,2018-10-07,"6,611.00","6,596.30","6,633.90","6,523.80",77.06K,0.22%,29080633,598247.0,17310275.0
2914,2018-10-08,"6,669.60","6,611.00","6,699.50","6,589.90",119.68K,0.89%,29098348,646069.0,17311112.5
2915,2018-10-09,"6,650.80","6,669.60","6,678.90","6,613.30",80.79K,-0.28%,29130908,621377.0,17313587.5
2916,2018-10-10,"6,618.00","6,650.60","6,653.50","6,526.00",101.93K,-0.49%,29143292,642587.0,17315387.5
2917,2018-10-11,"6,239.10","6,618.00","6,622.50","6,206.20",245.28K,-5.72%,29174757,686801.0,17316637.5
2918,2018-10-12,"6,291.30","6,239.20","6,344.80","6,206.80",147.40K,0.84%,29218709,693357.0,17319025.0
2919,2018-10-13,"6,321.70","6,291.30","6,329.30","6,282.80",94.45K,0.48%,29226740,573900.0,17320787.5
2920,2018-10-14,"6,326.80","6,321.60","6,390.90","6,300.00",99.38K,0.08%,29258687,524073.0,17322150.0
2921,2018-10-15,"6,699.80","6,326.80","7,358.40","6,300.20",443.33K,5.90%,29275607,699161.0,17324237.5
2922,2018-10-16,"6,705.30","6,712.40","6,836.70","6,645.40",155.85K,0.08%,29323774,678710.0,17325925.0
2923,2018-10-17,"6,686.60","6,718.90","6,745.90","6,637.80",136.71K,-0.28%,29344502,673355.0,17327650.0
2924,2018-10-18,"6,574.10","6,690.10","6,736.30","6,530.60",134.15K,-1.68%,29369626,654562.0,17327675.0
2925,2018-10-19,"6,512.00","6,576.40","6,603.20","6,506.90",121.44K,-0.94%,29409421,685189.0,17331150.0
2926,2018-10-20,"6,572.20","6,511.70","6,593.70","6,495.90",97.77K,0.92%,29423487,593948.0,17332937.5
2927,2018-10-21,"6,583.00","6,575.90","6,643.10","6,568.00",92.94K,0.16%,29474194,554343.0,17333212.5
2928,2018-10-22,"6,555.80","6,583.00","6,612.70","6,529.50",101.57K,-0.41%,29493113,676886.0,17336600.0
2929,2018-10-23,"6,528.70","6,558.60","6,573.60","6,500.50",108.86K,-0.41%,29510311,683472.0,17338525.0
2930,2018-10-24,"6,530.70","6,531.20","6,593.80","6,522.60",98.74K,0.03%,29558062,637730.0,17338712.5
2931,2018-10-25,"6,507.00","6,532.50","6,544.80","6,491.50",97.43K,-0.36%,29567762,659213.0,17341650.0
2932,2018-10-26,"6,510.00","6,507.00","6,570.50","6,498.50",97.17K,0.05%,29626751,691989.0,17343437.5
2933,2018-10-27,"6,494.20","6,510.00","6,534.00","6,473.70",76.72K,-0.24%,29651107,580044.0,17344237.5
2934,2018-10-28,"6,486.10","6,494.60","6,502.20","6,461.20",93.97K,-0.12%,29669649,560468.0,17346887.5
2935,2018-10-29,"6,335.00","6,486.10","6,498.40","6,310.50",160.52K,-2.33%,29708670,708277.0,17348712.5
2936,2018-10-30,"6,325.70","6,336.70","6,469.90","6,316.50",128.21K,-0.15%,29722039,697593.0,17349750.0
2937,2018-10-31,"6,365.90","6,327.90","6,405.70","6,257.80",129.06K,0.64%,29779040,707280.0,17352675.0
2938,2018-11-01,"6,400.50","6,365.90","6,421.80","6,354.20",124.16K,0.54%,29790877,692491.0,17354600.0
2939,2018-11-02,"6,424.70","6,400.50","6,444.30","6,390.90",135.87K,0.38%,29841318,769107.0,17355262.5
2940,2018-11-03,"6,386.20","6,424.50","6,429.50","6,346.20",112.84K,-0.60%,29858742,641836.0,17358400.0
2941,2018-11-04,"6,478.20","6,386.20","6,508.90","6,359.70",128.76K,1.44%,29880952,619053.0,17359937.5
2942,2018-11-05,"6,459.70","6,478.20","6,489.20","6,431.70",128.51K,-0.29%,29921976,712966.0,17360787.5
2943,2018-11-06,"6,502.80","6,460.40","6,509.60","6,441.60",154.87K,0.67%,29934993,694045.0,17363337.5
2944,2018-11-07,"6,565.30","6,503.10","6,594.30","6,502.00",170.76K,0.96%,30031462,705096.0,17364962.5
2945,2018-11-08,"6,474.00","6,565.30","6,577.30","6,466.30",159.30K,-1.39%,30077554,700109.0,17366312.5
2946,2018-11-09,"6,412.00","6,473.80","6,496.10","6,390.00",151.60K,-0.96%,30133865,704782.0,17368062.5
2947,2018-11-10,"6,427.10","6,411.90","6,461.70","6,411.70",115.87K,0.24%,30210108,595431.0,17369700.0
2948,2018-11-11,"6,446.10","6,427.10","6,451.70","6,359.00",127.40K,0.30%,30252409,590374.0,17371525.0
2949,2018-11-12,"6,435.00","6,445.00","6,475.90","6,409.40",130.16K,-0.17%,30327611,683380.0,17371837.5
2950,2018-11-13,"6,429.20","6,435.00","6,466.80","6,386.70",137.60K,-0.09%,30361989,650636.0,17374775.0
2951,2018-11-14,"5,842.40","6,428.90","6,453.30","5,619.20",438.21K,-9.13%,30402217,727941.0,17376462.5
2952,2018-11-15,"5,718.90","5,854.00","5,878.50","5,384.10",375.86K,-2.11%,30484071,719899.0,17377362.5
2953,2018-11-16,"5,636.20","5,723.50","5,747.70","5,539.70",224.12K,-1.45%,30530642,713928.0,17379625.0
2954,2018-11-17,"5,621.80","5,636.20","5,645.50","5,561.40",156.51K,-0.26%,30589369,594720.0,17381437.5
2955,2018-11-18,"5,658.30","5,621.00","5,727.90","5,615.50",158.68K,0.65%,30622107,549202.0,17382887.5
2956,2018-11-19,"4,883.80","5,660.40","5,662.50","4,831.10",478.26K,-13.69%,30680119,674496.0,17384550.0
2957,2018-11-20,"4,524.60","4,883.60","5,013.40","4,272.30",714.08K,-7.36%,30716515,768688.0,17386200.0
2958,2018-11-21,"4,638.70","4,523.00","4,743.70","4,393.00",412.74K,2.52%,30781813,628170.0,17387512.5
2959,2018-11-22,"4,356.00","4,646.40","4,695.70","4,346.70",261.85K,-6.09%,30848044,656422.0,17388400.0
2960,2018-11-23,"4,398.00","4,360.90","4,455.60","4,223.70",348.99K,0.96%,30875886,639956.0,17390600.0
2961,2018-11-24,"3,920.40","4,397.30","4,494.60","3,821.50",382.72K,-10.86%,30932747,579231.0,17392387.5
2962,2018-11-25,"4,062.20","3,920.30","4,198.40","3,634.20",619.95K,3.62%,30950004,569046.0,17393937.5
2963,2018-11-26,"3,837.00","4,061.00","4,179.00","3,679.80",571.04K,-5.54%,30977870,633473.0,17395362.5
2964,2018-11-27,"3,866.50","3,840.30","3,920.60","3,687.80",457.27K,0.77%,31043047,643303.0,17397000.0
2965,2018-11-28,"4,265.40","3,866.40","4,391.80","3,866.40",533.04K,10.32%,31069280,617607.0,17398475.0
2966,2018-11-29,"4,296.50","4,265.50","4,440.10","4,140.60",414.46K,0.73%,31115819,614236.0,17399437.5
2967,2018-11-30,"4,039.70","4,296.80","4,340.60","3,954.50",444.52K,-5.98%,31133195,596001.0,17401050.0
2968,2018-12-01,"4,196.20","4,038.70","4,299.10","3,967.10",316.30K,3.87%,31148489,591450.0,17402600.0
2969,2018-12-02,"4,160.40","4,196.20","4,316.10","4,105.30",298.63K,-0.85%,31188869,507836.0,17404025.0
2970,2018-12-03,"3,897.80","4,160.30","4,177.00","3,839.90",355.10K,-6.31%,31206534,576348.0,17404962.5
2971,2018-12-04,"3,958.50","3,899.90","4,082.90","3,809.30",326.71K,1.56%,31243161,679707.0,17407175.0
2972,2018-12-05,"3,771.60","3,958.10","3,974.10","3,765.20",341.60K,-4.72%,31262139,602408.0,17408800.0
2973,2018-12-06,"3,508.60","3,771.40","3,887.20","3,505.70",467.54K,-6.97%,31298604,655300.0,17410487.5
2974,2018-12-07,"3,422.20","3,508.90","3,626.60","3,251.80",639.33K,-2.46%,31328447,663545.0,17411912.5
2975,2018-12-08,"3,430.40","3,422.30","3,507.70","3,302.90",424.40K,0.24%,31336330,533709.0,17413500.0
2976,2018-12-09,"3,567.50","3,430.30","3,677.60","3,424.20",327.93K,4.00%,31375074,516271.0,17415100.0
2977,2018-12-10,"3,460.50","3,566.90","3,622.40","3,412.70",394.49K,-3.00%,31381899,620281.0,17416012.5
2978,2018-12-11,"3,407.70","3,460.40","3,485.90","3,349.90",418.53K,-1.53%,31415099,622306.0,17418212.5
2979,2018-12-12,"3,466.10","3,390.20","3,510.20","3,379.40",391.17K,1.72%,31433112,626580.0,17419712.5
2980,2018-12-13,"3,315.30","3,466.20","3,474.40","3,284.80",435.89K,-4.35%,31457856,642762.0,17421350.0
2981,2018-12-14,"3,247.80","3,315.40","3,336.60","3,199.10",445.56K,-2.04%,31496427,696382.0,17421550.0
2982,2018-12-15,"3,228.70","3,247.80","3,282.30","3,177.00",332.95K,-0.59%,31506165,598783.0,17425037.5
2983,2018-12-16,"3,247.90","3,228.60","3,305.00","3,225.90",335.69K,0.60%,31549392,536369.0,17426475.0
2984,2018-12-17,"3,526.10","3,248.30","3,597.40","3,243.10",534.78K,8.57%,31564463,696308.0,17427062.5
2985,2018-12-18,"3,668.00","3,526.00","3,683.10","3,456.90",698.53K,4.02%,31585141,649663.0,17430075.0
2986,2018-12-19,"3,687.10","3,668.10","3,924.70","3,647.50",792.40K,0.52%,31626688,708704.0,17431937.5
2987,2018-12-20,"4,076.00","3,687.20","4,140.30","3,665.80",958.58K,10.55%,31635631,649990.0,17432562.5
2988,2018-12-21,"3,850.90","4,075.20","4,153.10","3,786.90",748.76K,-5.52%,31663887,660839.0,17435375.0
2989,2018-12-22,"3,964.40","3,850.90","3,977.20","3,803.70",554.59K,2.95%,31686106,552658.0,17437562.5
2990,2018-12-23,"3,944.40","3,964.30","4,037.10","3,904.60",572.21K,-0.50%,31724753,522599.0,17438075.0
2991,2018-12-24,"4,026.10","3,944.50","4,208.20","3,941.90",716.29K,2.07%,31747538,582347.0,17441662.5
2992,2018-12-25,"3,762.50","4,025.60","4,030.70","3,676.50",670.94K,-6.55%,31753828,489953.0,17443625.0
2993,2018-12-26,"3,793.70","3,762.80","3,841.90","3,680.30",567.11K,0.83%,31780906,544456.0,17445612.5
2994,2018-12-27,"3,586.90","3,793.40","3,822.60","3,560.80",543.44K,-5.45%,31817708,617811.0,17447787.5
2995,2018-12-28,"3,861.60","3,587.10","3,900.30","3,565.50",565.24K,7.66%,31842640,639451.0,17449125.0
2996,2018-12-29,"3,706.80","3,861.60","3,899.60","3,696.00",505.41K,-4.01%,31852950,569946.0,17451600.0
2997,2018-12-30,"3,815.00","3,708.20","3,837.70","3,682.50",519.17K,2.92%,31869983,535608.0,17453800.0
2998,2018-12-31,"3,709.40","3,815.10","3,819.60","3,658.80",545.83K,-2.77%,31906385,553993.0,17454675.0
2999,2019-01-01,"3,809.40","3,709.50","3,814.30","3,664.40",469.11K,2.69%,31920413,430421.0,17457600.0
3000,2019-01-02,"3,873.80","3,809.70","3,894.80","3,768.10",554.47K,1.69%,31955907,585888.0,17459487.5
3001,2019-01-03,"3,780.10","3,874.10","3,875.80","3,753.00",450.32K,-2.42%,31969197,602487.0,17460225.0
3002,2019-01-04,"3,802.70","3,780.50","3,823.90","3,720.00",488.70K,0.60%,31983139,588143.0,17463287.5
3003,2019-01-05,"3,785.40","3,802.80","3,846.70","3,769.00",468.45K,-0.46%,32124379,510108.0,17465325.0
3004,2019-01-06,"4,004.10","3,785.70","4,034.10","3,758.50",529.89K,5.78%,32136516,513094.0,17465762.5
3005,2019-01-07,"3,985.90","4,004.30","4,028.00","3,945.50",500.88K,-0.45%,32178353,605722.0,17468850.0
3006,2019-01-08,"3,971.00","3,985.80","4,070.50","3,943.10",514.08K,-0.37%,32188996,618858.0,17470962.5
3007,2019-01-09,"3,978.00","3,971.00","4,014.20","3,957.50",473.42K,0.17%,32218090,615693.0,17471362.5
3008,2019-01-10,"3,603.70","3,978.90","4,007.70","3,562.10",697.31K,-9.41%,32237325,646786.0,17474962.5
3009,2019-01-11,"3,616.50","3,603.30","3,655.70","3,563.10",551.64K,0.35%,32262119,623732.0,17476812.5
3010,2019-01-12,"3,597.20","3,616.60","3,633.90","3,561.30",435.06K,-0.53%,32299973,511629.0,17476900.0
3011,2019-01-13,"3,490.20","3,597.30","3,617.60","3,473.20",452.79K,-2.98%,32311110,484995.0,17480250.0
3012,2019-01-14,"3,638.10","3,490.40","3,672.00","3,490.40",539.93K,4.24%,32350802,599565.0,17482112.5
3013,2019-01-15,"3,571.30","3,637.50","3,660.80","3,545.70",544.85K,-1.84%,32361063,618207.0,17482425.0
3014,2019-01-16,"3,588.00","3,570.60","3,644.10","3,561.40",487.34K,0.47%,32418226,653009.0,17485425.0
3015,2019-01-17,"3,626.40","3,588.10","3,636.70","3,554.80",525.10K,1.07%,32466144,610155.0,17487012.5
3016,2019-01-18,"3,605.60","3,626.30","3,627.90","3,575.70",488.16K,-0.57%,32476244,625350.0,17487950.0
3017,2019-01-19,"3,677.80","3,605.80","3,715.20","3,604.10",537.06K,2.00%,32512090,526843.0,17490400.0
3018,2019-01-20,"3,542.30","3,676.20","3,699.10","3,503.90",563.31K,-3.68%,32527239,514495.0,17492362.5
3019,2019-01-21,"3,536.70","3,542.70","3,561.40","3,505.40",394.17K,-0.16%,32551555,596512.0,17493487.5
3020,2019-01-22,"3,580.10","3,536.90","3,607.90","3,465.20",447.70K,1.23%,32579944,598604.0,17495600.0
3021,2019-01-23,"3,561.50","3,580.10","3,608.30","3,532.80",445.87K,-0.52%,32594221,681835.0,17497687.5
3022,2019-01-24,"3,574.30","3,561.40","3,587.00","3,539.70",428.60K,0.36%,32640825,631256.0,17499012.5
3023,2019-01-25,"3,572.00","3,574.30","3,582.60","3,542.20",448.89K,-0.06%,32657809,627179.0,17501075.0
3024,2019-01-26,"3,570.90","3,572.00","3,652.50","3,556.10",432.55K,-0.03%,32688146,585758.0,17503262.5
3025,2019-01-27,"3,555.60","3,570.90","3,583.20","3,509.20",464.02K,-0.43%,32704263,496605.0,17504562.5
3026,2019-01-28,"3,442.80","3,555.80","3,561.20","3,395.70",620.85K,-3.17%,32728557,636796.0,17506837.5
3027,2019-01-29,"3,414.80","3,442.80","3,450.10","3,368.20",585.46K,-0.81%,32778119,626782.0,17508662.5
3028,2019-01-30,"3,460.00","3,414.60","3,479.00","3,394.20",600.25K,1.32%,32808338,609602.0,17510100.0
3029,2019-01-31,"3,437.20","3,460.00","3,484.70","3,427.00",477.07K,-0.66%,32865601,640456.0,17512175.0
3030,2019-02-01,"3,467.90","3,437.70","3,485.70","3,415.30",481.58K,0.90%,32872051,665415.0,17514112.5
3031,2019-02-02,"3,502.50","3,467.90","3,514.50","3,447.80",443.60K,1.00%,32897305,554215.0,17515612.5
3032,2019-02-03,"3,459.10","3,502.30","3,507.80","3,431.30",451.66K,-1.24%,32947450,521476.0,17517450.0
3033,2019-02-04,"3,462.80","3,459.00","3,479.70","3,437.10",503.92K,0.11%,32965404,616372.0,17519625.0
3034,2019-02-05,"3,468.40","3,463.00","3,485.90","3,450.30",460.95K,0.16%,33001911,650498.0,17521150.0
3035,2019-02-06,"3,404.30","3,468.50","3,478.00","3,383.90",514.21K,-1.85%,33018379,687619.0,17523287.5
3036,2019-02-07,"3,397.70","3,404.90","3,421.80","3,390.30",471.36K,-0.20%,33046600,647015.0,17525337.5
3037,2019-02-08,"3,661.70","3,397.30","3,721.10","3,382.50",699.23K,7.77%,33092413,694282.0,17526662.5
