date,price,open,high,low,volume,change,value
2011-11-03,3.2,3.3,3.3,3.1,24.52K,-3.08%,2
2011-11-04,3.1,3.2,3.2,3,39.51K,0.00%,2
2011-11-05,3,3.1,3.2,2.8,52.96K,-4.50%,2
2011-11-06,3,3,3,2.9,17.23K,0.00%,2
2011-11-07,3,3,3,3,23.99K,0.00%,2
2011-11-08,3,3,3.2,3,60.34K,0.00%,2
2011-11-09,3,3,3.1,2.9,52.20K,-2.96%,2
2011-11-10,2.8,3,3,2.8,33.93K,-3.73%,2
2011-11-11,3.1,2.8,3.1,2.8,44.85K,8.45%,2
2011-11-12,3,3.1,3.1,3,20.38K,0.00%,2
2011-11-13,3,3,3,3,9.63K,0.00%,2
2011-11-14,2.2,3,3,2.1,382.19K,-26.00%,2
2011-11-15,2.3,2.2,2.5,2.1,76.42K,4.95%,2
2011-11-16,2.6,2.3,2.6,2.3,44.21K,9.87%,2
2011-11-17,2.3,2.6,2.6,2,117.28K,-12.11%,2
2011-11-18,2,2.3,2.4,2,98.14K,-8.89%,2
2011-11-19,2.2,2,2.3,2,78.30K,7.32%,2
2011-11-20,2.2,2.2,2.5,2.2,79.73K,0.00%,2
2011-11-21,2.3,2.2,2.3,2.2,41.73K,4.09%,2
2011-11-22,2.3,2.3,2.3,2.3,34.21K,0.00%,2
2011-11-23,2.3,2.3,2.4,2.3,40.00K,0.00%,2
2011-11-24,2.4,2.3,2.6,2.3,87.27K,4.29%,2
2011-11-25,2.5,2.4,2.5,2.4,44.41K,3.29%,2
2011-11-26,2.5,2.5,2.5,2.4,36.12K,0.00%,2
2011-11-27,2.5,2.5,2.5,2.4,22.73K,0.00%,2
2011-11-28,2.5,2.5,2.5,2.4,41.26K,2.82%,2
2011-11-29,2.8,2.5,3,2.5,180.53K,7.84%,8
2011-11-30,3,2.8,3.1,2.7,120.15K,8.00%,13
2011-12-01,3.1,3,3.1,2.9,63.86K,3.03%,22
2011-12-02,3.1,3.1,3.1,3,57.50K,1.96%,23
2011-12-03,2.8,3.1,3.1,2.8,123.02K,-10.58%,28
2011-12-04,2.8,2.8,2.9,2.6,95.22K,0.00%,28
2011-12-05,2.9,2.8,2.9,2.8,30.89K,1.77%,38
2011-12-06,3,2.9,3,2.9,55.60K,5.21%,58
2011-12-07,3,3,3.1,2.9,58.12K,0.00%,60
2011-12-08,3,3,3,2.9,39.93K,0.00%,80
2011-12-09,3,3,3,2.9,34.39K,0.00%,95
2011-12-10,3,3,3.1,2.9,74.31K,2.69%,112
2011-12-11,3.3,3,3.4,3,108.22K,6.56%,118
2011-12-12,3.1,3.3,3.3,3.1,39.90K,-3.38%,127
2011-12-13,3.3,3.1,3.3,3.1,32.66K,3.50%,153
2011-12-14,3.2,3.3,3.3,3,72.48K,-3.08%,185
2011-12-15,3.2,3.2,3.2,3.1,30.09K,0.00%,205
2011-12-16,3.2,3.2,3.2,3.2,29.87K,0.00%,205
2011-12-17,3.2,3.2,3.2,3.2,16.48K,0.00%,222
2011-12-18,3.2,3.2,3.2,3.2,10.79K,0.00%,229
2011-12-19,3.5,3.2,3.7,3.2,139.99K,10.34%,242
2011-12-20,4,3.5,4.5,3.5,186.41K,12.22%,265
2011-12-21,3.9,4,4,3.8,48.79K,-1.52%,291
2011-12-22,3.9,3.9,4,3.5,57.21K,0.00%,318
2011-12-23,4,3.9,4,3.8,20.50K,1.54%,329
2011-12-24,3.9,4,4,3.9,14.93K,0.00%,337
2011-12-25,4.2,3.9,4.4,3.8,80.80K,7.11%,352
2011-12-26,4,4.2,4.3,3.8,88.83K,-4.74%,369
2011-12-27,4.1,4,4.1,4,30.16K,1.24%,382
2011-12-28,4.2,4.1,4.3,4,33.84K,2.95%,400
2011-12-29,4.2,4.2,4.3,4.1,53.07K,0.00%,406
2011-12-30,4.3,4.2,4.3,4.1,41.07K,1.92%,406
2011-12-31,4.7,4.3,5,4.2,129.73K,11.06%,412
2012-01-01,5.3,4.7,5.5,4.6,108.51K,11.65%,420
2012-01-02,5.2,5.3,5.5,4.8,69.15K,-0.95%,420
2012-01-03,4.9,5.2,5.3,4.7,125.17K,-6.51%,451
2012-01-04,5.6,4.9,5.7,4.8,131.17K,14.14%,483
2012-01-05,6.9,5.6,7.2,5.6,182.33K,24.78%,497
2012-01-06,6.7,6.9,7.2,6.1,218.08K,-3.60%,517
2012-01-07,6.8,6.7,7,6.4,48.39K,1.64%,556
2012-01-08,7.1,6.8,7.2,6.7,57.19K,4.41%,603
2012-01-09,6.3,7.1,7.2,5.8,148.41K,-10.97%,635
2012-01-10,6.4,6.3,6.9,6,110.21K,0.00%,672
2012-01-11,6.9,6.4,7.1,6.4,99.44K,8.49%,710
2012-01-12,6.8,6.9,7,6.3,140.12K,-1.45%,740
2012-01-13,6.4,6.8,6.8,6.4,60.23K,-5.74%,758
2012-01-14,6.8,6.4,6.9,6.2,141.90K,5.30%,785
2012-01-15,7,6.8,7.1,6.7,62.23K,3.70%,836
2012-01-16,6.7,7,7.2,6.5,122.67K,-4.57%,884
2012-01-17,5.6,6.7,6.9,4.6,213.41K,-16.17%,926
2012-01-18,5.9,5.6,6.9,5.1,226.68K,5.71%,962
2012-01-19,6.4,5.9,6.4,5.9,114.82K,7.43%,962
2012-01-20,6.5,6.4,6.6,6.3,66.79K,2.04%,1029
2012-01-21,6.2,6.5,6.6,6.1,64.76K,-4.78%,1071
2012-01-22,6.3,6.2,6.4,6.1,44.89K,2.10%,1111
2012-01-23,6.4,6.3,6.4,6.2,17.69K,0.79%,1163
2012-01-24,6.3,6.4,6.4,6.2,35.66K,-1.10%,1169
2012-01-25,5.8,6.3,6.3,5.5,133.12K,-8.59%,1184
2012-01-26,5.3,5.8,5.9,5.3,123.95K,-7.13%,1217
2012-01-27,5.3,5.3,5.5,5.1,115.57K,-0.94%,1242
2012-01-28,5.6,5.3,5.8,5.3,89.71K,6.43%,1268
2012-01-29,5.4,5.6,5.7,5.3,46.43K,-4.44%,1294
2012-01-30,5.5,5.4,5.6,5.4,42.30K,2.04%,1329
2012-01-31,5.5,5.5,5.7,5.4,48.30K,0.00%,1364
2012-02-01,6.1,5.5,6.2,5.5,115.52K,10.95%,1392
2012-02-02,6.1,6.1,6.2,5.8,54.55K,0.00%,1425
2012-02-03,6,6.1,6.1,5.7,59.28K,-2.30%,1463
2012-02-04,5.9,6,6,5.8,20.62K,-1.51%,1514
2012-02-05,5.7,5.9,5.9,5.4,120.34K,-3.07%,1514
2012-02-06,5.4,5.7,5.7,5.4,90.26K,-4.22%,1587
2012-02-07,5.7,5.4,5.8,5.4,72.75K,4.40%,1626
2012-02-08,5.6,5.7,5.8,5.3,237.94K,-1.58%,1666
2012-02-09,5.8,5.6,5.9,5.5,89.95K,4.11%,1713
2012-02-10,5.9,5.8,6,5.8,39.31K,1.37%,1745
2012-02-11,5.6,5.9,6,5.5,69.71K,-5.25%,1772
2012-02-12,5.5,5.6,5.8,5.4,81.92K,-1.61%,1815
2012-02-13,5.3,5.5,5.7,5.2,170.21K,-4.54%,1845
2012-02-14,4.5,5.3,5.4,4.2,297.57K,-15.21%,1861
2012-02-15,4.3,4.5,4.9,4.2,161.80K,-2.91%,1894
2012-02-16,4.3,4.3,4.4,3.9,166.60K,-1.39%,1943
2012-02-17,4.4,4.3,4.8,4.2,135.95K,3.28%,1967
2012-02-18,4.2,4.4,4.5,4.1,70.41K,-4.31%,2003
2012-02-19,4.4,4.2,4.5,4.2,62.37K,4.03%,2043
2012-02-20,4.4,4.4,4.5,4.3,37.30K,0.00%,2078
2012-02-21,4.3,4.4,4.4,4.2,51.79K,-2.06%,2108
2012-02-22,4.4,4.3,4.5,4.3,103.84K,3.51%,2108
2012-02-23,5,4.4,5.2,4.4,164.31K,13.35%,2159
2012-02-24,5,5,5.1,4.8,89.83K,0.00%,2159
2012-02-25,4.8,5,5.1,4.7,86.16K,-5.17%,2170
2012-02-26,4.9,4.8,5.1,4.8,70.04K,3.14%,2213
2012-02-27,5,4.9,5,4.9,29.37K,0.00%,2253
2012-02-28,4.9,5,5,4.7,62.69K,-1.81%,2282
2012-02-29,4.9,4.9,4.9,4.8,26.54K,0.00%,2314
2012-03-01,4.9,4.9,5,4.9,44.18K,1.23%,2356
2012-03-02,4.7,4.9,4.9,4.5,130.77K,-4.47%,2409
2012-03-03,4.6,4.7,4.8,4.5,40.08K,-1.91%,2435
2012-03-04,4.8,4.6,4.9,4.6,58.83K,4.56%,2480
2012-03-05,5,4.8,5.1,4.8,65.83K,3.32%,2537
2012-03-06,5,5,5.1,4.9,44.53K,0.00%,2567
2012-03-07,4.9,5,5.1,4.8,46.17K,0.00%,2614
2012-03-08,4.9,4.9,5,4.8,58.09K,0.00%,2665
2012-03-09,4.9,4.9,4.9,4.8,32.72K,-1.42%,2692
2012-03-10,4.8,4.9,4.9,4.8,28.07K,0.00%,2692
2012-03-11,4.9,4.8,5,4.8,42.44K,1.66%,2758
2012-03-12,4.9,4.9,4.9,4.9,22.05K,0.00%,2794
2012-03-13,5.3,4.9,5.4,4.9,127.33K,7.77%,2825
2012-03-14,5.4,5.3,5.4,5.3,62.89K,2.09%,2861
2012-03-15,5.3,5.4,5.4,5.3,41.08K,-0.93%,2893
2012-03-16,5.3,5.3,5.4,5.3,32.72K,0.00%,2935
2012-03-17,5.2,5.3,5.4,5.2,39.10K,-2.25%,2968
2012-03-18,5.3,5.2,5.3,5.2,22.86K,1.15%,2997
2012-03-19,4.7,5.3,5.3,4.5,188.89K,-11.17%,3041
2012-03-20,4.8,4.7,4.9,4.6,66.34K,3.20%,3076
2012-03-21,4.8,4.8,4.9,4.8,46.44K,0.00%,3117
2012-03-22,4.7,4.8,4.9,4.6,58.07K,-2.29%,3148
2012-03-23,4.7,4.7,4.8,4.6,54.13K,0.00%,3186
2012-03-24,4.7,4.7,4.7,4.6,39.07K,0.00%,3219
2012-03-25,4.6,4.7,4.7,4.3,71.56K,-2.78%,3257
2012-03-26,4.6,4.6,4.7,4.5,69.84K,1.54%,3329
2012-03-27,4.8,4.6,4.8,4.5,73.43K,4.11%,3329
2012-03-28,4.8,4.8,4.8,4.7,38.02K,0.00%,3493
2012-03-29,4.8,4.8,4.9,4.7,37.98K,0.00%,3558
2012-03-30,4.9,4.8,4.9,4.7,39.07K,1.04%,3590
2012-03-31,4.9,4.9,4.9,4.8,35.53K,0.00%,3636
2012-04-01,4.8,4.9,4.9,4.7,35.95K,-1.63%,3708
2012-04-02,5,4.8,5.1,4.8,80.66K,2.90%,3772
2012-04-03,4.9,5,5,4.8,78.48K,0.00%,3815
2012-04-04,4.9,4.9,5,4.9,51.04K,0.00%,3872
2012-04-05,4.9,4.9,4.9,4.9,33.81K,0.00%,3967
2012-04-06,4.9,4.9,5,4.9,58.21K,0.00%,4039
2012-04-07,4.7,4.9,4.9,4.7,80.95K,-5.25%,4113
2012-04-08,4.8,4.7,4.8,4.6,41.97K,2.13%,4168
2012-04-09,4.9,4.8,4.9,4.7,39.24K,1.67%,4234
2012-04-10,4.8,4.9,4.9,4.8,53.10K,0.00%,4294
2012-04-11,4.9,4.8,5,4.8,67.04K,1.86%,4348
2012-04-12,4.9,4.9,4.9,4.8,46.37K,0.00%,4408
2012-04-13,4.9,4.9,4.9,4.7,93.11K,0.00%,4408
2012-04-14,5,4.9,5,4.9,63.89K,0.00%,4511
2012-04-15,5,5,5,4.9,33.34K,0.00%,4559
2012-04-16,4.9,5,5,4.9,31.16K,0.00%,4611
2012-04-17,5,4.9,5,4.9,30.65K,1.01%,4690
2012-04-18,5.1,5,5.2,5,79.13K,2.81%,4741
2012-04-19,5.1,5.1,5.2,5.1,46.68K,0.00%,4795
2012-04-20,5.3,5.1,5.5,5.1,104.07K,4.09%,4857
2012-04-21,5.3,5.3,5.5,5.1,60.92K,-1.68%,4966
2012-04-22,5.2,5.3,5.3,5.1,37.11K,-1.14%,5046
2012-04-23,5,5.2,5.2,5,49.37K,-4.62%,5139
2012-04-24,5.1,5,5.2,4.9,70.99K,2.82%,5211
2012-04-25,5.1,5.1,5.2,5,35.64K,0.00%,5364
2012-04-26,5.1,5.1,5.2,5,57.36K,0.00%,5566
2012-04-27,5.1,5.1,5.1,5,25.87K,0.00%,5679
2012-04-28,5,5.1,5.1,4.8,91.59K,-2.54%,5767
2012-04-29,4.9,5,5,4.9,22.23K,-1.61%,5798
2012-04-30,4.9,4.9,5,4.9,55.77K,0.00%,5798
2012-05-01,5,4.9,5,4.9,36.68K,1.01%,5816
2012-05-02,5.1,5,5.2,5,95.96K,1.40%,5897
2012-05-03,5.1,5.1,5.2,5,35.42K,1.18%,5993
2012-05-04,5.1,5.1,5.2,5.1,43.63K,-1.17%,6053
2012-05-05,5.1,5.1,5.1,5,18.84K,0.00%,6127
2012-05-06,5.1,5.1,5.1,5,19.30K,0.00%,6220
2012-05-07,5.1,5.1,5.1,5,46.18K,0.00%,6309
2012-05-08,5.1,5.1,5.1,5,68.20K,0.00%,6392
2012-05-09,5,5.1,5.1,5,38.92K,0.00%,6476
2012-05-10,4.8,5,5.1,4.8,69.98K,-3.77%,6552
2012-05-11,5,4.8,5,4.8,63.13K,2.27%,6612
2012-05-12,4.9,5,5,4.9,20.88K,0.00%,6683
2012-05-13,4.9,4.9,5,4.9,14.05K,0.00%,6754
2012-05-14,5,4.9,5,4.9,52.85K,1.62%,6827
2012-05-15,5,5,5,4.9,44.14K,0.00%,6912
2012-05-16,5.1,5,5.1,5,69.37K,0.99%,6984
2012-05-17,5.1,5.1,5.1,5.1,26.62K,0.00%,6984
2012-05-18,5.1,5.1,5.1,5.1,52.58K,0.00%,7122
2012-05-19,5.1,5.1,5.1,5.1,23.16K,0.00%,7202
2012-05-20,5.1,5.1,5.2,5.1,18.69K,0.00%,7296
2012-05-21,5.1,5.1,5.1,5.1,33.62K,0.00%,7370
2012-05-22,5.1,5.1,5.1,5.1,46.68K,0.00%,7409
2012-05-23,5.1,5.1,5.2,5.1,52.96K,0.00%,7489
2012-05-24,5.1,5.1,5.2,5.1,28.92K,0.00%,7571
2012-05-25,5.2,5.1,5.2,5.1,23.08K,0.00%,7644
2012-05-26,5.1,5.2,5.2,5.1,16.59K,-0.97%,7697
2012-05-27,5.1,5.1,5.2,5.1,15.75K,0.00%,7774
2012-05-28,5.1,5.1,5.2,5.1,27.56K,0.00%,7857
2012-05-29,5.2,5.1,5.2,5,61.27K,0.00%,7969
2012-05-30,5.1,5.2,5.2,5.1,39.94K,0.00%,8039
2012-05-31,5.2,5.1,5.2,5.1,39.48K,0.00%,8121
2012-06-01,5.3,5.2,5.3,5.2,44.69K,1.74%,8178
2012-06-02,5.3,5.3,5.3,5.2,15.17K,0.00%,8266
2012-06-03,5.2,5.3,5.3,5.2,12.68K,0.00%,8266
2012-06-04,5.3,5.2,5.3,5.2,51.24K,1.15%,8431
2012-06-05,5.4,5.3,5.5,5.2,83.93K,3.23%,8497
2012-06-06,5.5,5.4,5.5,5.4,40.68K,0.00%,8574
2012-06-07,5.6,5.5,5.6,5.4,48.07K,2.38%,8666
2012-06-08,5.6,5.6,5.7,5.6,53.84K,0.00%,8773
2012-06-09,5.6,5.6,5.7,5.5,37.12K,-1.24%,8862
2012-06-10,5.5,5.6,5.6,5.4,24.40K,-1.62%,8946
2012-06-11,5.6,5.5,5.6,5.4,40.26K,1.83%,9046
2012-06-12,5.7,5.6,5.8,5.5,78.98K,2.33%,9160
2012-06-13,5.9,5.7,6,5.7,57.24K,4.04%,9257
2012-06-14,5.9,5.9,6,5.8,35.04K,0.00%,9370
2012-06-15,6.5,5.9,6.6,5.9,65.64K,9.24%,9464
2012-06-16,6.4,6.5,6.6,6.3,78.20K,-1.54%,9541
2012-06-17,6.2,6.4,6.5,6.1,48.80K,-3.75%,9665
2012-06-18,6.3,6.2,6.4,6,46.83K,2.44%,9748
2012-06-19,6.5,6.3,6.5,6.3,43.88K,3.01%,9868
2012-06-20,6.7,6.5,6.7,6.4,64.07K,2.62%,9868
2012-06-21,6.7,6.7,6.8,6.6,51.94K,0.00%,10072
2012-06-22,6.6,6.7,6.8,6.4,56.82K,-1.95%,10172
2012-06-23,6.4,6.6,6.7,6.4,20.12K,-1.83%,10250
2012-06-24,6.3,6.4,6.5,6.3,33.95K,-1.24%,10358
2012-06-25,6.3,6.3,6.4,6.2,62.64K,0.00%,10473
2012-06-26,6.4,6.3,6.5,6.3,48.74K,1.90%,10600
2012-06-27,6.7,6.4,6.7,6.4,41.98K,3.58%,10725
2012-06-28,6.6,6.7,6.7,6.5,42.82K,0.00%,10826
2012-06-29,6.7,6.6,6.7,6.5,26.30K,0.00%,10910
2012-06-30,6.7,6.7,6.7,6.6,20.59K,0.00%,11015
2012-07-01,6.6,6.7,6.7,6.5,20.58K,-0.90%,11098
2012-07-02,6.8,6.6,6.8,6.6,32.36K,1.96%,11216
2012-07-03,6.4,6.8,6.8,6.4,71.07K,-4.59%,11347
2012-07-04,6.5,6.4,6.6,6.4,33.48K,0.93%,11454
2012-07-05,6.7,6.5,6.8,6.5,45.35K,2.46%,11572
2012-07-06,6.7,6.7,6.7,6.6,43.19K,0.00%,11698
2012-07-07,6.8,6.7,6.9,6.6,37.99K,1.65%,11698
2012-07-08,6.8,6.8,6.9,6.7,18.22K,0.00%,11955
2012-07-09,7,6.8,7.1,6.7,61.64K,3.24%,12108
2012-07-10,7.2,7,7.3,7,70.07K,2.56%,12257
2012-07-11,7.2,7.2,7.3,7,41.89K,0.00%,12415
2012-07-12,7.8,7.2,7.9,7.1,64.62K,8.53%,12591
2012-07-13,7.7,7.8,7.8,7.4,65.47K,-1.16%,12748
2012-07-14,7.5,7.7,7.7,7.5,16.01K,-1.69%,12878
2012-07-15,7.6,7.5,7.7,7.4,26.98K,1.06%,13024
2012-07-16,8.5,7.6,8.6,7.6,103.40K,11.55%,13203
2012-07-17,8.8,8.5,9.5,7.3,210.80K,3.53%,13403
2012-07-18,9.1,8.8,9.4,8.5,105.95K,3.52%,13586
2012-07-19,8.9,9.1,9.2,8.8,48.25K,-2.63%,13780
2012-07-20,8.5,8.9,8.9,7.6,154.66K,-3.95%,13949
2012-07-21,8.9,8.5,9.7,8,139.91K,3.87%,14063
2012-07-22,8.4,8.9,9,8.3,30.07K,-4.97%,14183
2012-07-23,8.4,8.4,9.2,7.8,146.40K,0.00%,14337
2012-07-24,8.6,8.4,8.9,8.3,40.95K,1.78%,14337
2012-07-25,8.8,8.6,8.9,8.4,64.72K,2.33%,14609
2012-07-26,8.9,8.8,8.9,8.6,32.38K,1.14%,14724
2012-07-27,8.9,8.9,8.9,8.8,26.67K,0.00%,14828
2012-07-28,8.9,8.9,8.9,8.7,16.17K,0.00%,14927
2012-07-29,8.7,8.9,8.9,8.7,11.46K,-2.02%,15050
2012-07-30,9.1,8.7,9.1,8.7,51.26K,4.48%,15197
2012-07-31,9.4,9.1,9.4,9.1,70.17K,2.75%,15340
2012-08-01,9.6,9.4,9.6,9.1,68.70K,2.14%,15459
2012-08-02,10.5,9.6,11,9.4,126.69K,10.26%,15603
2012-08-03,11,10.5,11.1,10.3,61.64K,4.18%,15728
2012-08-04,11,11,11.3,10.5,52.32K,0.00%,15852
2012-08-05,10.9,11,11.3,10.1,67.28K,-1.00%,16003
2012-08-06,10.9,10.9,11.2,10.6,51.64K,0.00%,16174
2012-08-07,11.1,10.9,11.1,10.6,41.65K,2.21%,16320
2012-08-08,11.1,11.1,11.1,10.9,31.32K,0.00%,16475
2012-08-09,11.1,11.1,12,10.8,101.88K,0.00%,16625
2012-08-10,11.4,11.1,11.6,11,63.60K,2.98%,16625
2012-08-11,11.5,11.4,11.6,11.4,21.79K,1.05%,16878
2012-08-12,11.6,11.5,11.8,11.4,30.34K,0.96%,17036
2012-08-13,12,11.6,12.1,11.5,54.04K,3.61%,17217
2012-08-14,12.2,12,12.3,11.9,44.02K,1.25%,17440
2012-08-15,13.3,12.2,13.3,12.2,57.56K,8.70%,17674
2012-08-16,13.5,13.3,13.8,12.5,96.60K,1.89%,17883
2012-08-17,11.6,13.5,15.4,10.6,221.03K,-14.22%,18058
2012-08-18,11.6,11.6,12.9,11,88.05K,0.00%,18211
2012-08-19,8,11.6,11.6,7.6,238.86K,-31.09%,18405
2012-08-20,10.1,8,10.5,7.8,192.50K,26.25%,18642
2012-08-21,9.9,10.1,10.3,9.7,72.08K,-1.78%,18863
2012-08-22,9.8,9.9,10.1,9.6,67.51K,-1.11%,19093
2012-08-23,10.1,9.8,10.3,9.7,56.02K,2.96%,19301
2012-08-24,10.6,10.1,10.6,9.9,92.08K,4.95%,19477
2012-08-25,10.5,10.6,10.6,10.2,40.23K,-0.75%,19669
2012-08-26,10.6,10.5,10.6,10.4,26.33K,0.86%,19855
2012-08-27,10.9,10.6,12.1,10.5,175.12K,3.20%,19855
2012-08-28,10.9,10.9,11.2,10.5,54.88K,0.00%,20245
2012-08-29,10.9,10.9,11.1,10.6,53.65K,0.00%,20430
2012-08-30,10.8,10.9,10.9,10.6,30.87K,-1.28%,20614
2012-08-31,10.2,10.8,10.8,9.7,67.79K,-5.75%,20792
2012-09-01,10,10.2,10.3,9.8,23.38K,-1.87%,20938
2012-09-02,10.2,10,10.4,9.7,25.06K,2.31%,21134
2012-09-03,10.5,10.2,10.6,10.1,22.93K,3.24%,21335
2012-09-04,10.4,10.5,10.5,10.1,34.88K,-1.42%,21526
2012-09-05,11,10.4,11.2,10.3,60.77K,5.97%,21778
2012-09-06,11.2,11,11.3,10.6,67.05K,1.64%,21987
2012-09-07,11,11.2,11.2,10.9,35.54K,-1.61%,22176
2012-09-08,11,11,11.1,10.8,24.25K,0.00%,22353
2012-09-09,11,11,11.1,10.9,14.03K,0.00%,22570
2012-09-10,11.2,11,11.2,10.9,42.29K,1.36%,22766
2012-09-11,11.3,11.2,11.4,10.9,64.95K,1.43%,23015
2012-09-12,11.4,11.3,11.4,10.8,58.63K,0.00%,23227
2012-09-13,11.4,11.4,11.4,11.2,20.57K,0.00%,23227
2012-09-14,11.7,11.4,11.8,11.3,43.26K,2.37%,23630
2012-09-15,11.8,11.7,11.8,11.6,16.27K,0.69%,23842
2012-09-16,11.9,11.8,12,11.7,30.30K,1.02%,24071
2012-09-17,11.9,11.9,12,11.8,26.61K,0.00%,24310
2012-09-18,12.3,11.9,12.4,11.8,40.95K,3.03%,24596
2012-09-19,12.6,12.3,12.7,12.1,41.88K,2.61%,24866
2012-09-20,12.3,12.6,12.7,12.3,32.57K,-2.31%,25063
2012-09-21,12.4,12.3,12.5,12,35.84K,0.73%,25257
2012-09-22,12.2,12.4,12.4,12.1,14.99K,-1.05%,25464
2012-09-23,12.2,12.2,12.3,11.6,39.92K,-0.41%,25702
2012-09-24,12.1,12.2,12.3,11.9,27.29K,-0.74%,25986
2012-09-25,12.2,12.1,12.2,12,21.23K,0.83%,26265
2012-09-26,12.3,12.2,12.5,12,23.50K,0.57%,26538
2012-09-27,12.3,12.3,12.4,12.2,19.33K,0.00%,26842
2012-09-28,12.4,12.3,12.4,12.1,26.68K,0.65%,27123
2012-09-29,12.4,12.4,12.5,12.2,17.06K,0.00%,27400
2012-09-30,12.4,12.4,12.4,12.3,7.79K,0.00%,27400
2012-10-01,12.4,12.4,12.5,12.3,24.83K,0.00%,28121
2012-10-02,12.8,12.4,12.9,12.3,50.83K,3.55%,28480
2012-10-03,12.9,12.8,13,12.7,32.96K,0.39%,28812
2012-10-04,12.9,12.9,13.1,12.6,37.95K,0.00%,29106
2012-10-05,12.7,12.9,13,12.5,31.26K,-1.25%,29356
2012-10-06,12.5,12.7,12.9,12.4,24.67K,-1.42%,29609
2012-10-07,11.8,12.5,12.6,11.7,63.51K,-5.68%,29928
2012-10-08,11.8,11.8,11.9,10.6,97.94K,0.00%,30263
2012-10-09,11.9,11.8,12.4,11.6,46.77K,1.02%,30585
2012-10-10,12.1,11.9,12.2,11.8,27.72K,1.85%,30926
2012-10-11,12,12.1,12.1,11.9,19.83K,-0.74%,31268
2012-10-12,12,12,12.1,11.9,21.54K,0.00%,31537
2012-10-13,11.9,12,12.1,11.9,11.86K,-1.17%,31837
2012-10-14,11.7,11.9,12,11.5,22.89K,-1.01%,32152
2012-10-15,11.8,11.7,12,11.4,27.10K,0.85%,32425
2012-10-16,11.9,11.8,12,11.5,41.19K,0.00%,32750
2012-10-17,11.8,11.9,12,11.7,23.55K,0.00%,32750
2012-10-18,11.9,11.8,12,11.8,21.88K,1.10%,33375
2012-10-19,11.7,11.9,12,11.6,23.18K,-1.68%,33651
2012-10-20,11.7,11.7,11.9,11.6,22.11K,0.00%,33923
2012-10-21,11.6,11.7,11.8,11.6,9.38K,-0.94%,34211
2012-10-22,11.7,11.6,11.8,11.5,37.62K,0.69%,34567
2012-10-23,11.6,11.7,12,11.4,54.34K,-0.51%,34857
2012-10-24,11.6,11.6,11.8,11.6,21.77K,0.00%,35121
2012-10-25,10.9,11.6,11.7,10.5,84.71K,-6.78%,35384
2012-10-26,10.2,10.9,10.9,9.7,99.00K,-6.35%,35650
2012-10-27,10.3,10.2,10.8,9.8,47.87K,0.88%,35907
2012-10-28,10.7,10.3,10.9,10.3,22.39K,4.29%,36152
2012-10-29,10.6,10.7,10.9,10.3,37.58K,-0.93%,36435
2012-10-30,10.9,10.6,10.9,10.6,26.02K,2.74%,36707
2012-10-31,11.2,10.9,11.2,10.7,40.67K,2.85%,36986
2012-11-01,10.6,11.2,11.3,10.4,50.36K,-5.63%,37221
2012-11-02,10.5,10.6,10.8,10.3,24.49K,-0.95%,37402
2012-11-03,10.6,10.5,10.6,10.4,16.73K,1.62%,37402
2012-11-04,10.8,10.6,10.9,10.5,16.75K,1.50%,37913
2012-11-05,10.8,10.8,10.9,10.6,21.78K,-0.46%,38182
2012-11-06,10.9,10.8,10.9,10.7,27.00K,1.40%,38461
2012-11-07,10.9,10.9,11.2,10.8,31.73K,0.00%,38724
2012-11-08,10.9,10.9,11.1,10.8,26.06K,0.00%,39033
2012-11-09,10.8,10.9,11,10.8,14.73K,-1.01%,39270
2012-11-10,10.9,10.8,11,10.8,13.49K,0.65%,39516
2012-11-11,10.9,10.9,10.9,10.7,12.63K,0.00%,39759
2012-11-12,11,10.9,11.2,10.8,39.22K,1.29%,40018
2012-11-13,10.9,11,11.1,10.9,16.76K,-0.54%,40324
2012-11-14,10.9,10.9,11.1,10.8,24.54K,0.00%,40615
2012-11-15,11.2,10.9,11.3,10.9,31.90K,2.28%,40958
2012-11-16,11.8,11.2,11.8,11.2,58.25K,4.91%,41301
2012-11-17,11.8,11.8,11.8,11.5,19.11K,0.00%,41639
2012-11-18,11.6,11.8,11.8,11.6,15.51K,-1.19%,42017
2012-11-19,11.8,11.6,11.8,11.6,25.20K,1.29%,42435
2012-11-20,11.7,11.8,11.8,11.6,27.22K,-0.59%,42435
2012-11-21,11.8,11.7,11.8,11.6,19.23K,0.00%,43199
2012-11-22,12.4,11.8,12.4,11.7,58.30K,5.52%,43500
2012-11-23,12.4,12.4,12.4,12.1,18.97K,-0.56%,43761
2012-11-24,12.4,12.4,12.5,12.3,19.57K,0.49%,44089
2012-11-25,12.5,12.4,12.6,12.3,24.02K,0.56%,44421
2012-11-26,12.3,12.5,12.6,11.9,35.91K,-1.84%,44808
2012-11-27,12.2,12.3,12.3,11.9,33.20K,-0.41%,45223
2012-11-28,12.4,12.2,12.4,12.1,30.69K,1.23%,45698
2012-11-29,12.4,12.4,12.6,12.1,26.51K,0.81%,46109
2012-11-30,12.6,12.4,12.6,12.4,24.35K,0.96%,46429
2012-12-01,12.6,12.6,12.7,12.5,14.70K,0.00%,46813
2012-12-02,12.5,12.6,12.7,12.4,14.01K,-0.48%,47184
2012-12-03,12.7,12.5,12.7,12.5,26.76K,1.44%,47612
2012-12-04,13.4,12.7,13.5,12.6,63.25K,5.76%,47988
